combined_cell_line,combined_drug,drug_smiles,ln_ic50
ZR-75-30:breast_cancer,"AZD1332:NTRK1, NTRK2, NTRK3",CC(C)OC1=NNC(=C1)NC2=NC(=NC=C2Cl)NC(C)C3=NC=C(C=C3)F,0.6953099559532502
AsPC-1:pancreatic_cancer,"AZD1332:NTRK1, NTRK2, NTRK3",CC(C)OC1=NNC(=C1)NC2=NC(=NC=C2Cl)NC(C)C3=NC=C(C=C3)F,0.7014122579104699
HCC1428:breast_cancer,"AZD1332:NTRK1, NTRK2, NTRK3",CC(C)OC1=NNC(=C1)NC2=NC(=NC=C2Cl)NC(C)C3=NC=C(C=C3)F,0.7059816361421507
NCI-H226:lung_cancer,SN-38:TOP1,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)O,-1.5295347157597794
AsPC-1:pancreatic_cancer,SN-38:TOP1,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)O,-1.5933900721649452
OVKATE:Ovarian Cancer,SN-38:TOP1,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)O,-1.8342513759227375
NCI-H660:small_cell_carcinoma,SN-38:TOP1,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)O,-0.9572895943094951
RCH-ACV:acute lymphoblastic leukemia,Bicalutamide:AR,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,-0.9475311365903766
SU-DHL-4:diffuse_histiocytic_lymphoma,Bicalutamide:AR,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,-0.9945606649604358
CAL-120:breast_cancer,"Ruxolitinib:JAK1, JAK2",C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,0.91897597868749
JVM-2:B-prolymphocytic_leukemia,"Ruxolitinib:JAK1, JAK2",C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,-1.147933051642245
MV-4-11:leukaemia,"Ruxolitinib:JAK1, JAK2",C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,-1.470038904618271
AsPC-1:pancreatic_cancer,"Ruxolitinib:JAK1, JAK2",C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,1.4799827892881419
AMO-1:multiple_myeloma,"Ruxolitinib:JAK1, JAK2",C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,-1.1288292703745126
DND-41:TALL,"Ruxolitinib:JAK1, JAK2",C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,-1.2660061443959774
HPAC:Pancreatic Cancer,"Ruxolitinib:JAK1, JAK2",C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,1.1338820873597801
MOLM-13:Leukemia,"Ruxolitinib:JAK1, JAK2",C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,-1.3525834719435639
RCH-ACV:acute lymphoblastic leukemia,"Ruxolitinib:JAK1, JAK2",C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,-1.1642093949011663
SU-DHL-6:B-cell non-Hodgkin lymphoma,"Ruxolitinib:JAK1, JAK2",C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,-1.1407860754337187
MDA-MB-175-VII:invasive_ductal_carcinoma,Linsitinib:IGF1R,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O,0.7367291059584394
BT-483:breast_cancer,Linsitinib:IGF1R,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O,0.9581016625168928
OVKATE:Ovarian Cancer,Linsitinib:IGF1R,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O,0.7684240900136038
HCC1187:ductal_carcinoma,Epirubicin:Anthracycline,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,-1.0531530512804748
HH:cutaneous T cell lymphoma,Epirubicin:Anthracycline,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,-0.6990280753842838
SNU-449:hepatocellular_cancer,Epirubicin:Anthracycline,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,-0.6303922830733749
ZR-75-30:breast_cancer,Epirubicin:Anthracycline,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,-0.9235865005856418
AsPC-1:pancreatic_cancer,Epirubicin:Anthracycline,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,-1.0488682130851992
BT-483:breast_cancer,Epirubicin:Anthracycline,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,-0.44896024809563656
OVKATE:Ovarian Cancer,Epirubicin:Anthracycline,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,-0.891539617661925
HCC1428:breast_cancer,Epirubicin:Anthracycline,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,-1.0883515110780033
NCI-H660:small_cell_carcinoma,Epirubicin:Anthracycline,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,-0.7670302864376594
NCI-H2347:lung_cancer,Cyclophosphamide:Alkylating agent,C1CNP(=O)(OC1)N(CCCl)CCCl,0.8728539574923638
HL-60:leukaemia,Cyclophosphamide:Alkylating agent,C1CNP(=O)(OC1)N(CCCl)CCCl,-1.1219549953773473
NCI-H226:lung_cancer,Cyclophosphamide:Alkylating agent,C1CNP(=O)(OC1)N(CCCl)CCCl,0.9869700250339387
CAL-120:breast_cancer,Cyclophosphamide:Alkylating agent,C1CNP(=O)(OC1)N(CCCl)CCCl,0.8986438172625947
MDA-MB-175-VII:invasive_ductal_carcinoma,Cyclophosphamide:Alkylating agent,C1CNP(=O)(OC1)N(CCCl)CCCl,0.822618965182775
AsPC-1:pancreatic_cancer,Cyclophosphamide:Alkylating agent,C1CNP(=O)(OC1)N(CCCl)CCCl,0.7825478082912286
BT-483:breast_cancer,Cyclophosphamide:Alkylating agent,C1CNP(=O)(OC1)N(CCCl)CCCl,1.212355126811653
OVKATE:Ovarian Cancer,Cyclophosphamide:Alkylating agent,C1CNP(=O)(OC1)N(CCCl)CCCl,1.2901839708869869
SU-DHL-4:diffuse_histiocytic_lymphoma,Cyclophosphamide:Alkylating agent,C1CNP(=O)(OC1)N(CCCl)CCCl,-0.7024988922989402
SU-DHL-5:B-cell non-Hodgkin lymphoma,Cyclophosphamide:Alkylating agent,C1CNP(=O)(OC1)N(CCCl)CCCl,-0.9972007229452727
NCI-H226:lung_cancer,Pevonedistat:NAE,C1CC2=CC=CC=C2C1NC3=C4C=CN(C4=NC=N3)C5CC(C(C5)O)COS(=O)(=O)N,0.6541610577473436
NCI-H1666:lung_cancer,Pevonedistat:NAE,C1CC2=CC=CC=C2C1NC3=C4C=CN(C4=NC=N3)C5CC(C(C5)O)COS(=O)(=O)N,0.021528130923778973
SNU-449:hepatocellular_cancer,Pevonedistat:NAE,C1CC2=CC=CC=C2C1NC3=C4C=CN(C4=NC=N3)C5CC(C(C5)O)COS(=O)(=O)N,0.03567552685149201
ZR-75-30:breast_cancer,Pevonedistat:NAE,C1CC2=CC=CC=C2C1NC3=C4C=CN(C4=NC=N3)C5CC(C(C5)O)COS(=O)(=O)N,0.7306606875349667
AsPC-1:pancreatic_cancer,Pevonedistat:NAE,C1CC2=CC=CC=C2C1NC3=C4C=CN(C4=NC=N3)C5CC(C(C5)O)COS(=O)(=O)N,1.2072819861625779
TT:medulla_carcinoma,Pevonedistat:NAE,C1CC2=CC=CC=C2C1NC3=C4C=CN(C4=NC=N3)C5CC(C(C5)O)COS(=O)(=O)N,0.149513177886857
BT-483:breast_cancer,Pevonedistat:NAE,C1CC2=CC=CC=C2C1NC3=C4C=CN(C4=NC=N3)C5CC(C(C5)O)COS(=O)(=O)N,1.2574369643442822
OVKATE:Ovarian Cancer,Pevonedistat:NAE,C1CC2=CC=CC=C2C1NC3=C4C=CN(C4=NC=N3)C5CC(C(C5)O)COS(=O)(=O)N,1.2781263316972333
CAL-120:breast_cancer,"Uprosertib:AKT1, AKT2, AKT3",CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)NC(CC3=CC(=C(C=C3)F)F)CN)Cl,0.41278088686434194
AsPC-1:pancreatic_cancer,"LCL161:XIAP, IAP1, IAP2",CC(C(=O)NC(C1CCCCC1)C(=O)N2CCCC2C3=NC(=CS3)C(=O)C4=CC=C(C=C4)F)NC,1.4315562795628771
NCI-H2347:lung_cancer,"Lapatinib:EGFR, ERBB2",CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,0.8979428771729139
NCI-H226:lung_cancer,"Lapatinib:EGFR, ERBB2",CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,0.8810366267745764
CAL-120:breast_cancer,"Lapatinib:EGFR, ERBB2",CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,0.7587113546532762
TT:medulla_carcinoma,"Lapatinib:EGFR, ERBB2",CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,0.701481657919349
NCI-H2347:lung_cancer,Luminespib:HSP90,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C,-0.01936112960185029
VMRC-LCD:lung_cancer,Luminespib:HSP90,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C,-1.4188682368948506
HCC1187:ductal_carcinoma,Luminespib:HSP90,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C,-1.3831909170360552
AsPC-1:pancreatic_cancer,Luminespib:HSP90,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C,-0.731477070124154
BT-483:breast_cancer,Luminespib:HSP90,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C,-0.9340838642816515
SUIT-2:moderately differentiated tubular adenocarcinoma,Luminespib:HSP90,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C,-1.0222492273265342
HPAC:Pancreatic Cancer,Luminespib:HSP90,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C,-0.8912722235100666
KP-2:Pancreatic Cancer,Luminespib:HSP90,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C,-1.3724775968418272
NCI-H2347:lung_cancer,Alpelisib:PI3Kalpha,CC1=C(SC(=N1)NC(=O)N2CCCC2C(=O)N)C3=CC(=NC=C3)C(C)(C)C(F)(F)F,0.6882397279898375
CAL-120:breast_cancer,Alpelisib:PI3Kalpha,CC1=C(SC(=N1)NC(=O)N2CCCC2C(=O)N)C3=CC(=NC=C3)C(C)(C)C(F)(F)F,0.46250150263753176
TT:medulla_carcinoma,Alpelisib:PI3Kalpha,CC1=C(SC(=N1)NC(=O)N2CCCC2C(=O)N)C3=CC(=NC=C3)C(C)(C)C(F)(F)F,0.3826772041892448
SUIT-2:moderately differentiated tubular adenocarcinoma,Alpelisib:PI3Kalpha,CC1=C(SC(=N1)NC(=O)N2CCCC2C(=O)N)C3=CC(=NC=C3)C(C)(C)C(F)(F)F,0.4014686854170204
HCC1428:breast_cancer,Alpelisib:PI3Kalpha,CC1=C(SC(=N1)NC(=O)N2CCCC2C(=O)N)C3=CC(=NC=C3)C(C)(C)C(F)(F)F,0.9423727628574248
VMRC-LCD:lung_cancer,Taselisib:PI3K (beta sparing),CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(C)C,0.20028050908808462
HT-1080:fibrosarcoma_cancer,Taselisib:PI3K (beta sparing),CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(C)C,0.022259280429089385
SUIT-2:moderately differentiated tubular adenocarcinoma,Taselisib:PI3K (beta sparing),CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(C)C,0.054420877485129915
HCC1428:breast_cancer,Taselisib:PI3K (beta sparing),CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(C)C,0.4705563942563374
NCI-H460:large_cell_lung_cancer,EPZ5676:DOT1L,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C,-0.8082204164135474
SK-MEL-28:skin_cancer,EPZ5676:DOT1L,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C,-0.8542722211291014
MDA-MB-175-VII:invasive_ductal_carcinoma,EPZ5676:DOT1L,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C,1.1319919577061857
MV-4-11:leukaemia,EPZ5676:DOT1L,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C,-1.4358908343668975
AsPC-1:pancreatic_cancer,EPZ5676:DOT1L,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C,1.436428568421549
RL:non-Hodgkins lymphoma,EPZ5676:DOT1L,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C,-1.1914374677965835
BT-483:breast_cancer,EPZ5676:DOT1L,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C,1.2689198081663777
OVKATE:Ovarian Cancer,EPZ5676:DOT1L,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C,1.4270134366287095
MOLM-13:Leukemia,EPZ5676:DOT1L,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C,-0.8316559829413853
SU-DHL-10:diffuse_histiocytic_lymphoma,EPZ5676:DOT1L,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C,-0.7598739208161672
SU-DHL-4:diffuse_histiocytic_lymphoma,EPZ5676:DOT1L,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C,-0.8114671121230582
SU-DHL-5:B-cell non-Hodgkin lymphoma,EPZ5676:DOT1L,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C,-0.7621477916953294
KMS-11:multiple_myeloma,EPZ5676:DOT1L,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C,-0.7388877663664213
PC-3:prostate_cancer,"SCH772984:ERK1, ERK2",C1CN(CC1C(=O)NC2=CC3=C(C=C2)NN=C3C4=CC=NC=C4)CC(=O)N5CCN(CC5)C6=CC=C(C=C6)C7=NC=CC=N7,0.36961204016470217
ZR-75-30:breast_cancer,"SCH772984:ERK1, ERK2",C1CN(CC1C(=O)NC2=CC3=C(C=C2)NN=C3C4=CC=NC=C4)CC(=O)N5CCN(CC5)C6=CC=C(C=C6)C7=NC=CC=N7,0.6306642559175533
BT-483:breast_cancer,"SCH772984:ERK1, ERK2",C1CN(CC1C(=O)NC2=CC3=C(C=C2)NN=C3C4=CC=NC=C4)CC(=O)N5CCN(CC5)C6=CC=C(C=C6)C7=NC=CC=N7,0.6147165421124425
NCI-H2122:lung_cancer,IWP-2:PORCN,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC4=C(C(=O)N3C5=CC=CC=C5)SCC4,-1.973364510191934
MV-4-11:leukaemia,IWP-2:PORCN,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC4=C(C(=O)N3C5=CC=CC=C5)SCC4,-1.7095787505599322
NAMALWA:lymphoma,IWP-2:PORCN,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC4=C(C(=O)N3C5=CC=CC=C5)SCC4,-1.8967350615641718
L-363:plasma_cell_leukemia,IWP-2:PORCN,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC4=C(C(=O)N3C5=CC=CC=C5)SCC4,-1.8907691102126325
AMO-1:multiple_myeloma,IWP-2:PORCN,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC4=C(C(=O)N3C5=CC=CC=C5)SCC4,-1.7331412782804847
HPAC:Pancreatic Cancer,IWP-2:PORCN,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC4=C(C(=O)N3C5=CC=CC=C5)SCC4,-1.711813430845845
SU-DHL-4:diffuse_histiocytic_lymphoma,IWP-2:PORCN,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC4=C(C(=O)N3C5=CC=CC=C5)SCC4,-1.78667603689461
SU-DHL-6:B-cell non-Hodgkin lymphoma,IWP-2:PORCN,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC4=C(C(=O)N3C5=CC=CC=C5)SCC4,-1.7481908743236283
NCI-H2087:lung_cancer,Leflunomide:Pyrimidine synthesis inhibitor,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,0.8468934553473594
HCC38:breast_cancer,Leflunomide:Pyrimidine synthesis inhibitor,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,0.7197738673185404
SK-MEL-2:skin_cancer,Leflunomide:Pyrimidine synthesis inhibitor,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,0.6868047807474218
AsPC-1:pancreatic_cancer,Leflunomide:Pyrimidine synthesis inhibitor,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,0.8758189708128943
NCI-H1650:lung_cancer,"Bromosporine:CECR2, BRD2, BRD4, BRD9",CCOC(=O)NC1=CC(=NN2C1=NN=C2C)C3=CC(=C(C=C3)C)NS(=O)(=O)C,-0.07979588203996066
SNU-449:hepatocellular_cancer,"Bromosporine:CECR2, BRD2, BRD4, BRD9",CCOC(=O)NC1=CC(=NN2C1=NN=C2C)C3=CC(=C(C=C3)C)NS(=O)(=O)C,-0.09688216422603772
AsPC-1:pancreatic_cancer,"Bromosporine:CECR2, BRD2, BRD4, BRD9",CCOC(=O)NC1=CC(=NN2C1=NN=C2C)C3=CC(=C(C=C3)C)NS(=O)(=O)C,0.4874887717168409
NCI-H526:lung_cancer,"SGC-CBP30:EP300, CBP",CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N(C(=N3)CCC4=CC(=C(C=C4)OC)Cl)CC(C)N5CCOCC5,-1.4724430025729183
KMS-12-BM:Multiple Myeloma,"SGC-CBP30:EP300, CBP",CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N(C(=N3)CCC4=CC(=C(C=C4)OC)Cl)CC(C)N5CCOCC5,-1.1382709374648647
NAMALWA:lymphoma,"SGC-CBP30:EP300, CBP",CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N(C(=N3)CCC4=CC(=C(C=C4)OC)Cl)CC(C)N5CCOCC5,-1.150504526088895
AsPC-1:pancreatic_cancer,"SGC-CBP30:EP300, CBP",CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N(C(=N3)CCC4=CC(=C(C=C4)OC)Cl)CC(C)N5CCOCC5,0.6704398504183429
Calu-3:lung_cancer,GSK-LSD1:KDM1,C1CNCCC1NC2CC2C3=CC=CC=C3,-0.3198064233359621
HL-60:leukaemia,GSK-LSD1:KDM1,C1CNCCC1NC2CC2C3=CC=CC=C3,-1.849663893188785
JVM-2:B-prolymphocytic_leukemia,GSK-LSD1:KDM1,C1CNCCC1NC2CC2C3=CC=CC=C3,-1.818174251512834
L-428:lymphoma,GSK-LSD1:KDM1,C1CNCCC1NC2CC2C3=CC=CC=C3,-1.7639920316394
AsPC-1:pancreatic_cancer,GSK-LSD1:KDM1,C1CNCCC1NC2CC2C3=CC=CC=C3,0.07113852315345447
L-363:plasma_cell_leukemia,GSK-LSD1:KDM1,C1CNCCC1NC2CC2C3=CC=CC=C3,-1.8128569861266426
EN:Endometrial Cancer,GSK-LSD1:KDM1,C1CNCCC1NC2CC2C3=CC=CC=C3,-1.8947236860127117
SU-DHL-10:diffuse_histiocytic_lymphoma,GSK-LSD1:KDM1,C1CNCCC1NC2CC2C3=CC=CC=C3,-1.933301926242661
NCI-H1650:lung_cancer,"Entinostat:HDAC1, HDAC3",C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3,0.5489400301673597
BT-483:breast_cancer,"Entinostat:HDAC1, HDAC3",C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3,0.4208961973144073
AsPC-1:pancreatic_cancer,"OSI-027:MTORC1, MTORC2",COC1=CC=CC2=C1NC(=C2)C3=C4C(=NC=NN4C(=N3)C5CCC(CC5)C(=O)O)N,0.2573856940413754
NCI-H526:lung_cancer,LGK974:PORCN,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4,-1.3039471292502762
NCI-H23:non_small_cell_lung_cancer,LGK974:PORCN,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4,-1.3944945455411033
MOLT-4:leukaemia,LGK974:PORCN,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4,-1.3648795205755857
CAL-120:breast_cancer,LGK974:PORCN,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4,0.7244489785049251
BT-483:breast_cancer,LGK974:PORCN,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4,0.5207125971440808
OVKATE:Ovarian Cancer,LGK974:PORCN,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4,0.9977062064075624
AMO-1:multiple_myeloma,LGK974:PORCN,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4,-1.3788860753088086
NCI-H226:lung_cancer,VE-822:ATR,CC(C)S(=O)(=O)C1=CC=C(C=C1)C2=CN=C(C(=N2)C3=CC(=NO3)C4=CC=C(C=C4)CNC)N,0.6526799799107905
AsPC-1:pancreatic_cancer,"WZ4003:NUAK1, NUAK2",CCC(=O)NC1=CC(=CC=C1)OC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCN(CC4)C)OC,0.9725556431897133
SW620:colon_cancer,CZC24832:PI3Kgamma,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F,0.7735433612568159
BT-20:breast_cancer,CZC24832:PI3Kgamma,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F,-0.8414185230139674
CAL-120:breast_cancer,CZC24832:PI3Kgamma,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F,0.8879064111829319
JVM-2:B-prolymphocytic_leukemia,CZC24832:PI3Kgamma,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F,-0.8098705036834886
NAMALWA:lymphoma,CZC24832:PI3Kgamma,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F,-1.0494152484493062
P12-ICHIKAWA:TALL,CZC24832:PI3Kgamma,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F,-1.0871088426837179
Raji:lymphoma,CZC24832:PI3Kgamma,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F,-0.9993651867516133
THP-1:acute_monocytic_leukemia,CZC24832:PI3Kgamma,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F,-0.9121914273630114
AsPC-1:pancreatic_cancer,CZC24832:PI3Kgamma,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F,1.1594972224017732
L-363:plasma_cell_leukemia,CZC24832:PI3Kgamma,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F,-0.8330121407619556
AMO-1:multiple_myeloma,CZC24832:PI3Kgamma,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F,-1.0226737920867368
