cell_line_name,drug_name,putative_target,ln_ic50,disease,smiles
ZR-75-30,AZD1332,"NTRK1, NTRK2, NTRK3",0.6960156521477883,breast_cancer,CC(C)OC1=NNC(=C1)NC2=NC(=NC=C2Cl)NC(C)C3=NC=C(C=C3)F
AsPC-1,AZD1332,"NTRK1, NTRK2, NTRK3",0.7021175391718854,pancreatic_cancer,CC(C)OC1=NNC(=C1)NC2=NC(=NC=C2Cl)NC(C)C3=NC=C(C=C3)F
HCC1428,AZD1332,"NTRK1, NTRK2, NTRK3",0.706686606703376,breast_cancer,CC(C)OC1=NNC(=C1)NC2=NC(=NC=C2Cl)NC(C)C3=NC=C(C=C3)F
NCI-H226,SN-38,TOP1,-1.5286777386627939,lung_cancer,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)O
AsPC-1,SN-38,TOP1,-1.5925287531486942,pancreatic_cancer,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)O
OVKATE,SN-38,TOP1,-1.8333736792618534,Ovarian Cancer,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)O
NCI-H660,SN-38,TOP1,-0.9564715276854495,small_cell_carcinoma,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)O
RCH-ACV,Bicalutamide,AR,-0.9467137335040192,acute lymphoblastic leukemia,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O
SU-DHL-4,Bicalutamide,AR,-0.9937400640465699,diffuse_histiocytic_lymphoma,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O
CAL-120,Ruxolitinib,"JAK1, JAK2",0.919666466450538,breast_cancer,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3
JVM-2,Ruxolitinib,"JAK1, JAK2",-1.1471020219944712,B-prolymphocytic_leukemia,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3
MV-4-11,Ruxolitinib,"JAK1, JAK2",-1.4691859730081978,leukaemia,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3
AsPC-1,Ruxolitinib,"JAK1, JAK2",1.4806351307402736,pancreatic_cancer,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3
AMO-1,Ruxolitinib,"JAK1, JAK2",-1.1279995397105766,multiple_myeloma,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3
DND-41,Ruxolitinib,"JAK1, JAK2",-1.2651670862308633,TALL,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3
HPAC,Ruxolitinib,"JAK1, JAK2",1.1345579623318882,Pancreatic Cancer,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3
MOLM-13,Ruxolitinib,"JAK1, JAK2",-1.3517385268523152,Leukemia,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3
RCH-ACV,Ruxolitinib,"JAK1, JAK2",-1.1633772585244924,acute lymphoblastic leukemia,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3
SU-DHL-6,Ruxolitinib,"JAK1, JAK2",-1.1399555317529089,B-cell non-Hodgkin lymphoma,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3
MDA-MB-175-VII,Linsitinib,IGF1R,0.7374319858096745,invasive_ductal_carcinoma,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O
BT-483,Linsitinib,IGF1R,0.9587894898835392,breast_cancer,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O
OVKATE,Linsitinib,IGF1R,0.7691248147275155,Ovarian Cancer,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O
HCC1187,Epirubicin,Anthracycline,-1.0523284663091186,ductal_carcinoma,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
HH,Epirubicin,Anthracycline,-0.6982275695527498,cutaneous T cell lymphoma,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
SNU-449,Epirubicin,Anthracycline,-0.6295964442124087,hepatocellular_cancer,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
ZR-75-30,Epirubicin,Anthracycline,-0.9227707256426735,breast_cancer,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
AsPC-1,Epirubicin,Anthracycline,-1.0480439194664022,pancreatic_cancer,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
BT-483,Epirubicin,Anthracycline,-0.4481767459170165,breast_cancer,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
OVKATE,Epirubicin,Anthracycline,-0.8907260217840531,Ovarian Cancer,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
HCC1428,Epirubicin,Anthracycline,-1.0875245327464136,breast_cancer,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
NCI-H660,Epirubicin,Anthracycline,-0.7662251567166524,small_cell_carcinoma,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
NCI-H2347,Cyclophosphamide,Alkylating agent,0.8735475813759139,lung_cancer,C1CNP(=O)(OC1)N(CCCl)CCCl
HL-60,Cyclophosphamide,Alkylating agent,-1.1211257321377393,leukaemia,C1CNP(=O)(OC1)N(CCCl)CCCl
NCI-H226,Cyclophosphamide,Alkylating agent,0.9876558894626825,lung_cancer,C1CNP(=O)(OC1)N(CCCl)CCCl
CAL-120,Cyclophosphamide,Alkylating agent,0.8993356875346187,breast_cancer,C1CNP(=O)(OC1)N(CCCl)CCCl
MDA-MB-175-VII,Cyclophosphamide,Alkylating agent,0.8233160048530843,invasive_ductal_carcinoma,C1CNP(=O)(OC1)N(CCCl)CCCl
AsPC-1,Cyclophosphamide,Alkylating agent,0.7832475726464805,pancreatic_cancer,C1CNP(=O)(OC1)N(CCCl)CCCl
BT-483,Cyclophosphamide,Alkylating agent,1.2130256659181267,breast_cancer,C1CNP(=O)(OC1)N(CCCl)CCCl
OVKATE,Cyclophosphamide,Alkylating agent,1.2908492179306401,Ovarian Cancer,C1CNP(=O)(OC1)N(CCCl)CCCl
SU-DHL-4,Cyclophosphamide,Alkylating agent,-0.7016981504651711,diffuse_histiocytic_lymphoma,C1CNP(=O)(OC1)N(CCCl)CCCl
SU-DHL-5,Cyclophosphamide,Alkylating agent,-0.996379942517592,B-cell non-Hodgkin lymphoma,C1CNP(=O)(OC1)N(CCCl)CCCl
NCI-H226,Pevonedistat,NAE,0.654869551909099,lung_cancer,C1CC2=CC=CC=C2C1NC3=C4C=CN(C4=NC=N3)C5CC(C(C5)O)COS(=O)(=O)N
NCI-H1666,Pevonedistat,NAE,0.02227964169757245,lung_cancer,C1CC2=CC=CC=C2C1NC3=C4C=CN(C4=NC=N3)C5CC(C(C5)O)COS(=O)(=O)N
SNU-449,Pevonedistat,NAE,0.03642607565663642,hepatocellular_cancer,C1CC2=CC=CC=C2C1NC3=C4C=CN(C4=NC=N3)C5CC(C(C5)O)COS(=O)(=O)N
ZR-75-30,Pevonedistat,NAE,0.7313639800153742,breast_cancer,C1CC2=CC=CC=C2C1NC3=C4C=CN(C4=NC=N3)C5CC(C(C5)O)COS(=O)(=O)N
AsPC-1,Pevonedistat,NAE,1.2079528702231535,pancreatic_cancer,C1CC2=CC=CC=C2C1NC3=C4C=CN(C4=NC=N3)C5CC(C(C5)O)COS(=O)(=O)N
TT,Pevonedistat,NAE,0.15025598616844932,medulla_carcinoma,C1CC2=CC=CC=C2C1NC3=C4C=CN(C4=NC=N3)C5CC(C(C5)O)COS(=O)(=O)N
BT-483,Pevonedistat,NAE,1.258104438058752,breast_cancer,C1CC2=CC=CC=C2C1NC3=C4C=CN(C4=NC=N3)C5CC(C(C5)O)COS(=O)(=O)N
OVKATE,Pevonedistat,NAE,1.2787923986140943,Ovarian Cancer,C1CC2=CC=CC=C2C1NC3=C4C=CN(C4=NC=N3)C5CC(C(C5)O)COS(=O)(=O)N
CAL-120,Uprosertib,"AKT1, AKT2, AKT3",0.4135057939517045,breast_cancer,CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)NC(CC3=CC(=C(C=C3)F)F)CN)Cl
AsPC-1,LCL161,"XIAP, IAP1, IAP2",1.4322119138318905,pancreatic_cancer,CC(C(=O)NC(C1CCCCC1)C(=O)N2CCCC2C3=NC(=CS3)C(=O)C4=CC=C(C=C4)F)NC
NCI-H2347,Lapatinib,"EGFR, ERBB2",0.8986347951061749,lung_cancer,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl
NCI-H226,Lapatinib,"EGFR, ERBB2",0.8817296942680066,lung_cancer,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl
CAL-120,Lapatinib,"EGFR, ERBB2",0.7594127397959312,breast_cancer,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl
TT,Lapatinib,"EGFR, ERBB2",0.7021869344618301,medulla_carcinoma,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl
NCI-H2347,Luminespib,HSP90,-0.018606838515205597,lung_cancer,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C
VMRC-LCD,Luminespib,HSP90,-1.4180187846938752,lung_cancer,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C
HCC1187,Luminespib,HSP90,-1.3823438907559604,ductal_carcinoma,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C
AsPC-1,Luminespib,HSP90,-0.7306743578854625,pancreatic_cancer,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C
BT-483,Luminespib,HSP90,-0.933267375558223,breast_cancer,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C
SUIT-2,Luminespib,HSP90,-1.0214267436966498,moderately differentiated tubular adenocarcinoma,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C
HPAC,Luminespib,HSP90,-0.8904586458139713,Pancreatic Cancer,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C
KP-2,Luminespib,HSP90,-1.371631299026406,Pancreatic Cancer,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C
NCI-H2347,Alpelisib,PI3Kalpha,0.6889459049327533,lung_cancer,CC1=C(SC(=N1)NC(=O)N2CCCC2C(=O)N)C3=CC(=NC=C3)C(C)(C)C(F)(F)F
CAL-120,Alpelisib,PI3Kalpha,0.4632230289137662,breast_cancer,CC1=C(SC(=N1)NC(=O)N2CCCC2C(=O)N)C3=CC(=NC=C3)C(C)(C)C(F)(F)F
TT,Alpelisib,PI3Kalpha,0.3834041582115417,medulla_carcinoma,CC1=C(SC(=N1)NC(=O)N2CCCC2C(=O)N)C3=CC(=NC=C3)C(C)(C)C(F)(F)F
SUIT-2,Alpelisib,PI3Kalpha,0.4021943616906841,moderately differentiated tubular adenocarcinoma,CC1=C(SC(=N1)NC(=O)N2CCCC2C(=O)N)C3=CC(=NC=C3)C(C)(C)C(F)(F)F
HCC1428,Alpelisib,PI3Kalpha,0.9430616597289068,breast_cancer,CC1=C(SC(=N1)NC(=O)N2CCCC2C(=O)N)C3=CC(=NC=C3)C(C)(C)C(F)(F)F
VMRC-LCD,Taselisib,PI3K (beta sparing),0.2010198653859153,lung_cancer,CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(C)C
HT-1080,Taselisib,PI3K (beta sparing),0.02301074148752143,fibrosarcoma_cancer,CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(C)C
SUIT-2,Taselisib,PI3K (beta sparing),0.05517015167834451,moderately differentiated tubular adenocarcinoma,CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(C)C
HCC1428,Taselisib,PI3K (beta sparing),0.471277372830843,breast_cancer,CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(C)C
NCI-H460,EPZ5676,DOT1L,-0.8074124859217208,large_cell_lung_cancer,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C
SK-MEL-28,EPZ5676,DOT1L,-0.8534611592912239,skin_cancer,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C
MDA-MB-175-VII,EPZ5676,DOT1L,1.132667961199859,invasive_ductal_carcinoma,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C
MV-4-11,EPZ5676,DOT1L,-1.4350402246945984,leukaemia,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C
AsPC-1,EPZ5676,DOT1L,1.4370838713936118,pancreatic_cancer,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C
RL,EPZ5676,DOT1L,-1.1906034800154082,non-Hodgkins lymphoma,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C
BT-483,EPZ5676,DOT1L,1.2695865010915197,breast_cancer,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C
OVKATE,EPZ5676,DOT1L,1.4276693797936146,Ovarian Cancer,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C
MOLM-13,EPZ5676,DOT1L,-0.8308464589209413,Leukemia,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C
SU-DHL-10,EPZ5676,DOT1L,-0.7590692777005683,diffuse_histiocytic_lymphoma,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C
SU-DHL-4,EPZ5676,DOT1L,-0.8106589608683787,diffuse_histiocytic_lymphoma,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C
SU-DHL-5,EPZ5676,DOT1L,-0.761342993965234,B-cell non-Hodgkin lymphoma,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C
KMS-11,EPZ5676,DOT1L,-0.7380845502288151,multiple_myeloma,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C
PC-3,SCH772984,"ERK1, ERK2",0.3703398825680305,prostate_cancer,C1CN(CC1C(=O)NC2=CC3=C(C=C2)NN=C3C4=CC=NC=C4)CC(=O)N5CCN(CC5)C6=CC=C(C=C6)C7=NC=CC=N7
ZR-75-30,SCH772984,"ERK1, ERK2",0.6313743477716918,breast_cancer,C1CN(CC1C(=O)NC2=CC3=C(C=C2)NN=C3C4=CC=NC=C4)CC(=O)N5CCN(CC5)C6=CC=C(C=C6)C7=NC=CC=N7
BT-483,SCH772984,"ERK1, ERK2",0.6154277183499393,breast_cancer,C1CN(CC1C(=O)NC2=CC3=C(C=C2)NN=C3C4=CC=NC=C4)CC(=O)N5CCN(CC5)C6=CC=C(C=C6)C7=NC=CC=N7
NCI-H2122,IWP-2,PORCN,-1.9724773543716028,lung_cancer,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC4=C(C(=O)N3C5=CC=CC=C5)SCC4
MV-4-11,IWP-2,PORCN,-1.708709531159288,leukaemia,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC4=C(C(=O)N3C5=CC=CC=C5)SCC4
NAMALWA,IWP-2,PORCN,-1.8958531162523717,lymphoma,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC4=C(C(=O)N3C5=CC=CC=C5)SCC4
L-363,IWP-2,PORCN,-1.889887570562637,plasma_cell_leukemia,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC4=C(C(=O)N3C5=CC=CC=C5)SCC4
AMO-1,IWP-2,PORCN,-1.732270456718349,multiple_myeloma,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC4=C(C(=O)N3C5=CC=CC=C5)SCC4
HPAC,IWP-2,PORCN,-1.710944059495514,Pancreatic Cancer,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC4=C(C(=O)N3C5=CC=CC=C5)SCC4
SU-DHL-4,IWP-2,PORCN,-1.7858015751742653,diffuse_histiocytic_lymphoma,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC4=C(C(=O)N3C5=CC=CC=C5)SCC4
SU-DHL-6,IWP-2,PORCN,-1.7473190294466967,B-cell non-Hodgkin lymphoma,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC4=C(C(=O)N3C5=CC=CC=C5)SCC4
NCI-H2087,Leflunomide,Pyrimidine synthesis inhibitor,0.8475888444454625,lung_cancer,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F
HCC38,Leflunomide,Pyrimidine synthesis inhibitor,0.7204779000609572,breast_cancer,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F
SK-MEL-2,Leflunomide,Pyrimidine synthesis inhibitor,0.6875110552612452,skin_cancer,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F
AsPC-1,Leflunomide,Pyrimidine synthesis inhibitor,0.8765123930869133,pancreatic_cancer,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F
NCI-H1650,Bromosporine,"CECR2, BRD2, BRD4, BRD9",-0.07903748162199757,lung_cancer,CCOC(=O)NC1=CC(=NN2C1=NN=C2C)C3=CC(=C(C=C3)C)NS(=O)(=O)C
SNU-449,Bromosporine,"CECR2, BRD2, BRD4, BRD9",-0.09612260200643453,hepatocellular_cancer,CCOC(=O)NC1=CC(=NN2C1=NN=C2C)C3=CC(=C(C=C3)C)NS(=O)(=O)C
AsPC-1,Bromosporine,"CECR2, BRD2, BRD4, BRD9",0.4882085989546373,pancreatic_cancer,CCOC(=O)NC1=CC(=NN2C1=NN=C2C)C3=CC(=C(C=C3)C)NS(=O)(=O)C
NCI-H526,SGC-CBP30,"EP300, CBP",-1.471589907493407,lung_cancer,CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N(C(=N3)CCC4=CC(=C(C=C4)OC)Cl)CC(C)N5CCOCC5
KMS-12-BM,SGC-CBP30,"EP300, CBP",-1.137440564803788,Multiple Myeloma,CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N(C(=N3)CCC4=CC(=C(C=C4)OC)Cl)CC(C)N5CCOCC5
NAMALWA,SGC-CBP30,"EP300, CBP",-1.149673321590724,lymphoma,CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N(C(=N3)CCC4=CC(=C(C=C4)OC)Cl)CC(C)N5CCOCC5
AsPC-1,SGC-CBP30,"EP300, CBP",0.6711472376846475,pancreatic_cancer,CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N(C(=N3)CCC4=CC(=C(C=C4)OC)Cl)CC(C)N5CCOCC5
Calu-3,GSK-LSD1,KDM1,-0.3190317031219495,lung_cancer,C1CNCCC1NC2CC2C3=CC=CC=C3
HL-60,GSK-LSD1,KDM1,-1.8487851485358542,leukaemia,C1CNCCC1NC2CC2C3=CC=CC=C3
JVM-2,GSK-LSD1,KDM1,-1.8172976480347327,B-prolymphocytic_leukemia,C1CNCCC1NC2CC2C3=CC=CC=C3
L-428,GSK-LSD1,KDM1,-1.7631191123443892,lymphoma,C1CNCCC1NC2CC2C3=CC=CC=C3
AsPC-1,GSK-LSD1,KDM1,0.07188666061089796,pancreatic_cancer,C1CNCCC1NC2CC2C3=CC=CC=C3
L-363,GSK-LSD1,KDM1,-1.8119807442021887,plasma_cell_leukemia,C1CNCCC1NC2CC2C3=CC=CC=C3
EN,GSK-LSD1,KDM1,-1.893841877466733,Endometrial Cancer,C1CNCCC1NC2CC2C3=CC=CC=C3
SU-DHL-10,GSK-LSD1,KDM1,-1.932417494524345,diffuse_histiocytic_lymphoma,C1CNCCC1NC2CC2C3=CC=CC=C3
NCI-H1650,Entinostat,"HDAC1, HDAC3",0.5496556789553285,lung_cancer,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3
BT-483,Entinostat,"HDAC1, HDAC3",0.4216205525917922,breast_cancer,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3
AsPC-1,OSI-027,"MTORC1, MTORC2",0.25812116740570334,pancreatic_cancer,COC1=CC=CC2=C1NC(=C2)C3=C4C(=NC=NN4C(=N3)C5CCC(CC5)C(=O)O)N
NCI-H526,LGK974,PORCN,-1.3031054912437459,lung_cancer,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4
NCI-H23,LGK974,PORCN,-1.3936467506576347,non_small_cell_lung_cancer,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4
MOLT-4,LGK974,PORCN,-1.3640337394002018,leukaemia,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4
CAL-120,LGK974,PORCN,0.7251526933577165,breast_cancer,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4
BT-483,LGK974,PORCN,0.5214301652892056,breast_cancer,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4
OVKATE,LGK974,PORCN,0.9983913408171601,Ovarian Cancer,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4
AMO-1,LGK974,PORCN,-1.3780393417414365,multiple_myeloma,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4
NCI-H226,VE-822,ATR,0.6533885747801571,lung_cancer,CC(C)S(=O)(=O)C1=CC=C(C=C1)C2=CN=C(C(=N2)C3=CC(=NO3)C4=CC=C(C=C4)CNC)N
AsPC-1,WZ4003,"NUAK1, NUAK2",0.9732424877411242,pancreatic_cancer,CCC(=O)NC1=CC(=CC=C1)OC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCN(CC4)C)OC
SW620,CZC24832,PI3Kgamma,0.7742437378799222,colon_cancer,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F
BT-20,CZC24832,PI3Kgamma,-0.8406083351782507,breast_cancer,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F
CAL-120,CZC24832,PI3Kgamma,0.8885990115573771,breast_cancer,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F
JVM-2,CZC24832,PI3Kgamma,-0.8090624609920579,B-prolymphocytic_leukemia,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F
NAMALWA,CZC24832,PI3Kgamma,-1.0485909176342032,lymphoma,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F
P12-ICHIKAWA,CZC24832,PI3Kgamma,-1.0862819488488118,TALL,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F
Raji,CZC24832,PI3Kgamma,-0.9985442591486974,lymphoma,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F
THP-1,CZC24832,PI3Kgamma,-0.9113764272413069,acute_monocytic_leukemia,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F
AsPC-1,CZC24832,PI3Kgamma,1.1601713556429665,pancreatic_cancer,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F
L-363,CZC24832,PI3Kgamma,-0.8322025245279824,plasma_cell_leukemia,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F
AMO-1,CZC24832,PI3Kgamma,-1.0218512795880774,multiple_myeloma,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C(=C2)F
